restaurant_id,DBA,BORO,CUISINE DESCRIPTION,Latitude,Longitude
50117833,THE PANTRY ON 3,Manhattan,American,40.81743021,-73.95856064
50117835,THE PANTRY ON 10,Manhattan,American,40.81773514,-73.95929025
50117836,READY PENNY INN,Queens,American,40.74852436,-73.89264019
50117840,TACO BELL,Bronx,American,40.83643409,-73.88497368
50117841,JAVA DAY,Queens,American,40.75829979,-73.80427499
50117842,TWIN GRILLS,Brooklyn,Caribbean,40.68588424,-73.92089831
50117847,RAMERINO PRIME ITALIAN RESTAURANT,Manhattan,Italian,40.75113392,-73.98125362
50117849,HALAL IN-N-OUT,Queens,Chicken,40.6653413,-73.7306547
50117851,CAFE VALDEZ,Queens,Latin American,40.7486399,-73.86909781
50117856,SAFIR MEDITERRANEAN,Queens,Turkish,40.74466484,-73.95344176
50117859,CHICK N' BAOS,Brooklyn,Chicken,40.62132395,-74.00637228
50117860,KONA COFFEE ROASTERS,Manhattan,Coffee/Tea,40.74294504,-73.99688922
50117865,MAGNOLIA BAGERY,Manhattan,Other,40.75303757,-74.00028153
50117866,MISTER SEOUL,Queens,Korean,40.76490109,-73.77166085
50117872,COLD CRUSH,Queens,Coffee/Tea,40.71278117,-73.78327119
50117880,FOOD LOVER BAKERY,Brooklyn,Chinese,40.61749141,-73.98483205
50117882,NARGIS CAFE,Brooklyn,Turkish,40.58652953,-73.95234993
50117884,THE BETTERED BAGEL,Staten Island,Sandwiches,40.60161585,-74.192988
50117890,WING PLUS,Manhattan,Chicken,40.798385,-73.94105526
50117891,BENCH FLOUR BAKERS,Queens,Bakery Products/Desserts,40.76670888,-73.90907277
50117892,CAFE FES,Brooklyn,Moroccan,40.64558203,-73.97278632
50117893,WE JUICING,Queens,"Juice, Smoothies, Fruit Salads",40.67918353,-73.77817108
50117899,MID CHINA,Brooklyn,Chinese,40.61629982,-74.03063793
50117909,JACK'S COFFEE,Manhattan,Coffee/Tea,40.73458179,-74.00059538
50117911,MANGO MANGO ARTISAN LAB,Manhattan,Asian/Asian Fusion,40.72907799,-73.98879343
50117920,ARAMARK @ FISERV,Manhattan,American,40.70477824,-74.01409866
50117942,JUST SALAD,Manhattan,Salads,40.70663113,-74.01263108
50117946,PERK KAFE,Manhattan,Coffee/Tea,40.74779555,-73.97716911
50117950,LA LOTERIA PIZZERIA,Bronx,Pizza,40.85404672,-73.8992109
50117951,MADE 21 RESTAURANT AND LOUNGE,Brooklyn,Spanish,40.71045347,-73.95905664
50117954,JACK'S WIFE FREDA,Brooklyn,Other,40.71706149,-73.96308201
50117955,VIP Grill,Queens,American,40.75928107,-73.71349188
50117959,SOL MAYA RESTAURANT,Manhattan,Mexican,40.79052203,-73.94251764
50117960,THE CROOKED KNIFE,Manhattan,American,40.74215518,-73.97774484
50117961,BLANK STREET,Manhattan,Coffee/Tea,40.73255335,-74.0037706
50117962,EL RANCHERO,Queens,Mexican,40.75387621,-73.80646811
50117963,Four Four South Village,Manhattan,Chinese,40.76054128,-73.98973387
50117964,BLANK STREET COFFEE,Manhattan,Coffee/Tea,40.73969433,-73.98517581
50117965,BLANK STREET,Manhattan,Coffee/Tea,40.78233281,-73.95772316
50117966,HOUSE OF THAI,Queens,Thai,40.75342695,-73.93781789
50117973,WANG WANG QUEENS,Queens,Chinese,40.76655762,-73.82749958
50117975,MCDONALD'S,Brooklyn,Hamburgers,40.68442994,-73.97772452
50117977,MCDONALD'S,Queens,American,40.76626836,-73.93072292
50117982,MCDONALD'S,Manhattan,American,40.73743732,-73.97987904
50117983,ITO,Manhattan,Japanese,40.71318858,-74.01068445
50117985,MCDONALD'S,Manhattan,Sandwiches,40.73689798,-73.99050252
50117993,MCDONALD'S,Manhattan,American,40.72652231,-73.98605186
50117995,MCDONALD'S,Manhattan,Hamburgers,40.74196227,-73.99347179
50118000,THE LANDING,Manhattan,American,40.75109132,-73.9929259
50118001,SALMON SUSHI,Staten Island,Other,40.61710147,-74.06834725
50118003,CEBU,Brooklyn,American,40.62193733,-74.03167076
50118004,VENCHI,Manhattan,Frozen Desserts,40.77538644,-73.98028636
50118005,HO BRAH,Staten Island,Other,40.52314252,-74.2392432
50118006,DUNKIN,Manhattan,Donuts,40.73235158,-73.98167748
50118007,Dunkin,Manhattan,Donuts,40.74757275,-74.00054497
50118008,MCDONALD'S,Manhattan,Hamburgers,40.75779334,-73.98559409
50118009,FUNNY FACE BAKERY,Manhattan,Bakery Products/Desserts,40.72540593,-73.99505365
50118012,BLUE RIBBON SUSHI BAR & GRILL,Manhattan,Japanese,40.7080204,-74.00793877
50118015,EZ PAELLA,Manhattan,Spanish,40.76361807,-73.98883453
50118016,NORTH BAR,Manhattan,American,40.72364625,-74.0095064
50118018,YOMIE'S RICE x YOGURT,Brooklyn,"Juice, Smoothies, Fruit Salads",40.60383157,-73.99696415
50118024,OTWAY BAKERY,Brooklyn,Coffee/Tea,40.68290041,-73.96418626
50118026,KFC,Manhattan,American,40.74991667,-73.99510235
50118027,NEW KINGSTON PIZZA,Brooklyn,Pizza,40.67087473,-73.94204798
50118032,SANMIWAGO,Manhattan,Asian/Asian Fusion,40.71724582,-73.99747843
50118034,THE ELK,Manhattan,Coffee/Tea,40.72244433,-73.99512963
50118036,BUND DUMPLING HOUSE,Manhattan,Chinese,40.79299254,-73.97297503
50118039,MISOYA,Manhattan,Japanese,40.73453771,-74.00617386
50118043,CARAMBA BAR & GRILL,Manhattan,Spanish,40.83653916,-73.94004196
50118045,RAHONBGU MALATANG,Queens,Korean,40.755734,-73.80460381
50118048,DAVE CHINESE KITCHEN,Queens,Chinese,40.72928374,-73.78089733
50118056,LA PLACITA TAQUERIA & CAFFE,Manhattan,Mexican,40.83744339,-73.94241189
50118059,SUNSET NUTRITION,Brooklyn,"Juice, Smoothies, Fruit Salads",40.6449073,-73.99978379
50118060,TEXAS CHICKEN & BURGERS,Brooklyn,Chicken,40.58178151,-73.96078825
50118062,PERK COFFEE 2ND AVE,Manhattan,Other,40.78439515,-73.9469862
50118063,DENISE PIZZA,Queens,Pizza,40.68284486,-73.8510051
50118064,DOMINOS,Brooklyn,Pizza,40.65393048,-73.95950952
50118072,BIRRIA L.E.S.,Manhattan,Mexican,40.71964952,-73.98698404
50118081,CAKES BY ALEJANDRO 1,Bronx,Bakery Products/Desserts,40.83392491,-73.91611409
50118082,CLUB RECREATIVO LOS AMIGOS,Manhattan,American,40.86447311,-73.91896774
50118083,CHIP CITY,Queens,Bakery Products/Desserts,40.71876655,-73.84137909
50118086,FASANO,Manhattan,Italian,40.75601562,-73.97483093
50118087,DAL & CHAL Premium Sweets,Queens,Bangladeshi,40.71189015,-73.78972362
50118089,NOZ 17,Manhattan,Japanese,40.74373267,-74.00606645
50118094,DUNKIN,Brooklyn,Donuts,40.66835852,-73.993616
50118095,DUNKIN DONUTS,Brooklyn,Coffee/Tea,40.69216379,-73.99117243
50118099,LA JEFA RESTAURANT,Bronx,Mexican,40.80920497,-73.92282108
50118100,ROYAL RIB,Brooklyn,American,40.68437466,-73.92936247
50118101,TULUN'S CARIBBEAN CUISINE,Brooklyn,Caribbean,40.65067788,-73.95230754
50118108,UGLY DONUTS &CORN DOGS CAFE,Brooklyn,Korean,40.70000582,-73.92048838
50118119,NEW BK PIZZA,Brooklyn,American,40.68730139,-73.91819229
50118133,YU & ME BOOKS,Manhattan,Coffee/Tea,40.71494024,-73.99962484
50118136,TOMO21 SUSHI,Manhattan,Japanese,40.72771164,-74.00025617
50118137,DRAGON SUSHI,Manhattan,Japanese,40.81105396,-73.95797218
50118138,DEBE KITCHEN,Brooklyn,Caribbean,40.63348807,-73.94775146
50118140,BLANK STREET COFFEE,Manhattan,Coffee/Tea,40.77574836,-73.95830505
50118141,BLANK STREET COFFEE,Brooklyn,Coffee/Tea,40.67275408,-73.97998155
50118144,NURSE BETTIE,Manhattan,American,40.71890296,-73.98707799
50118145,INDIA AT TIMES SQUARE,Manhattan,Indian,40.7589713,-73.98992182
50118148,MCDONALD'S,Manhattan,Hamburgers,40.75460695,-73.98799866
50118149,MCDONALD'S,Queens,American,40.76153601,-73.92571745
50118150,SIMPLY NOVA,Brooklyn,Sandwiches/Salads/Mixed Buffet,40.71456966,-73.94382429
50118161,NEW CHINA HOUSE,Queens,Chinese,40.69041496,-73.84079772
50118163,HELLO VIETPHO,Manhattan,Southeast Asian,40.71496476,-74.00655081
50118164,TOMSON ONE RESTAURANT,Queens,Chinese,40.75908798,-73.83417524
50118166,CAFE SPAGHETTI,Brooklyn,Italian,40.68420426,-74.00240854
50118176,YOZI,Brooklyn,Chinese,40.63652443,-74.00847069
50118183,EL PUERTO MEXICANO,Queens,Mexican,40.6924704,-73.85938923
50118198,NAPOLI PIZZA,Manhattan,Pizza,40.72913057,-74.00523166
50118199,Geisha Asian Fusion,Manhattan,Asian/Asian Fusion,40.84799451,-73.93783397
50118200,LORE,Brooklyn,Indian,40.66318102,-73.98465581
50118213,DUNKIN',Brooklyn,Donuts,40.69915115,-73.91898553
50118219,M AND PIZZA,Manhattan,Pizza,40.7598772,-73.99158576
50118227,YAN WO DOU BUN,Manhattan,Chinese,40.71724582,-73.99747843
50118229,LOCO COCO,Manhattan,"Juice, Smoothies, Fruit Salads",40.80633813,-73.96512741
50118233,TASTY HOUSE,Brooklyn,Chinese,40.59681863,-73.97469673
50118235,SANYUU WEST,Manhattan,Japanese,40.74146016,-73.99885965
50118243,SHAWARMA,Brooklyn,Mediterranean,40.68065521,-73.97452058
50118245,NEW LUCK GARDEN,Manhattan,Chinese,40.83283754,-73.94206175
50118247,TACO BELL,Queens,American,40.70045079,-73.9030541
50118250,SIMPLY NOODLES,Manhattan,Chinese,40.77891089,-73.98138659
50118255,CATERING KITCHEN (GOOGLE),Manhattan,American,40.74340039,-74.00858899
50118256,ESPLANADE CAFE (GOOGLE),Manhattan,American,40.74340039,-74.00858899
50118257,BAYA BAR,Queens,"Juice, Smoothies, Fruit Salads",40.65026266,-73.83767935
50118259,MAMAN,Manhattan,American,40.75445293,-73.98529162
50118263,Florinda Restaurant,Bronx,Latin American,40.86486232,-73.88878199
50118265,ANDA BOBA TEA,Queens,Coffee/Tea,40.74880214,-73.75654709
50118266,TEN CAKE STUDIO,Brooklyn,Bakery Products/Desserts,40.62326046,-74.03112744
50118267,HITTO RAMEN,Staten Island,Japanese,40.61309327,-74.12212803
50118276,iPizzaNY,Manhattan,Pizza,40.76084056,-73.99085285
50118280,ALEEF,Manhattan,Sandwiches/Salads/Mixed Buffet,40.75578481,-73.99225042
50118283,NONNA DORA'S,Manhattan,Italian,40.74436439,-73.9761562
50118288,ISLAND SHACK,Brooklyn,Caribbean,40.68691352,-73.97554221
50118293,FOREVER THAI,Brooklyn,Thai,40.70382513,-73.93102249
50118305,TAJMAHAL RESTAURANT,Brooklyn,Bangladeshi,40.64241318,-73.9793565
50118311,NOGLU,Manhattan,Bakery Products/Desserts,40.78369142,-73.95760675
50118316,INSOMNIA COOKIES,Brooklyn,Bakery Products/Desserts,40.68812334,-73.98949987
50118317,CJ CAFE,Queens,Caribbean,40.68033525,-73.84214867
50118318,NORBROOK CAKES & CATERING,Brooklyn,Bakery Products/Desserts,40.61919011,-73.9228003
50118322,ANDIAMO PIZZA,Manhattan,Pizza,40.7462082,-73.99037849
50118325,FRESCO'S GRAND CANTINA,Queens,Mexican,40.76752733,-73.92087678
50118340,JOE COFFEE COMPANY,Brooklyn,Coffee/Tea,40.70298355,-73.98958408
50118343,RITA & MARIA,Brooklyn,American,40.68376731,-73.93266583
50118349,FLATBUSH THAI,Brooklyn,Thai,40.66004622,-73.96059429
50118351,SEROTONIN SMOOTHIE,Manhattan,"Juice, Smoothies, Fruit Salads",40.71931485,-73.9887554
50118356,ORIGINAL MIKE'S PIZZA,Brooklyn,Italian,40.6834339,-73.87290037
50118360,NANA'S WONDERLAND,Queens,American,40.76670906,-73.7390807
50118361,ANDA CAFE,Queens,Other,40.74057871,-73.87927933
50118364,GOOD TASTE,Staten Island,Chinese,40.53736647,-74.15039619
50118368,SEATTLE CAFE,Manhattan,American,40.75000977,-73.99134519
50118370,BUDDIES COFFEE,Brooklyn,Coffee/Tea,40.71478024,-73.96201192
50118373,RT 60,Manhattan,American,40.7593218,-73.98293703
50118374,SESSIONS,Manhattan,American,40.7593218,-73.98293703
50118379,GOLDEN DRAGON,Manhattan,Chinese,0.0,0.0
50118380,LE PHIN,Manhattan,American,40.72843509,-73.98362688
50118385,MEET FRESH (Suite F11),Queens,Asian/Asian Fusion,40.76060506,-73.83364082
50118387,POT LIQUOR & CORNBREAD,Queens,American,40.77170432,-73.92416083
50118389,KHALIL BIRYANI HOUSE,Queens,Asian/Asian Fusion,40.7098143,-73.79535351
50118392,OH K-DOG & EGG TOAST,Manhattan,Korean,40.76819321,-73.98551962
50118395,EL COMEDOR RESTAURANTE,Brooklyn,Latin American,40.6415688,-74.01397716
50118399,CHINO GRANDE,Brooklyn,Asian/Asian Fusion,40.71343689,-73.95866161
50118403,NEW LUCKY STAR KITCHEN,Queens,Chinese,40.77256849,-73.93225437
50118413,MOCHINUT,Queens,Donuts,40.75914488,-73.76870628
50118414,JACK'S WIFE FREDA,Manhattan,Middle Eastern,40.72209856,-73.99730869
50118421,MARGARITAVILLE,Manhattan,American,40.75484023,-73.98783258
50118422,MAKAYA BISTRO,Queens,Creole,40.69177144,-73.76191636
50118426,BK SEAFOOD MARKET,Brooklyn,Chinese,40.63262388,-74.0109237
50118431,Naomis Kosher Pizza,Queens,Pizza,40.7324663,-73.82481705
50118433,COLD STONE CREAMERY,Brooklyn,Frozen Desserts,40.62565067,-73.9178971
50118439,STARBUCKS,Manhattan,Coffee/Tea,40.72919919,-74.00521363
50118453,EL REY,Queens,Mexican,40.77123655,-73.92242479
50118454,AMAZING ASIA,Queens,Asian/Asian Fusion,40.75370737,-73.82258091
50118455,B.B.'S PUB AND GRILL,Queens,American,40.75350641,-73.79427311
50118463,CHARLIE'S SANDWICH SHOP,Brooklyn,Sandwiches/Salads/Mixed Buffet,40.61888751,-74.03293723
50118466,GARDEN CARVER,Brooklyn,Vegan,40.71427203,-73.96072804
50118468,FITO,Manhattan,Latin American,40.86497609,-73.92827327
50118479,AFTERMATH NYC,Queens,American,40.70029281,-73.90786176
50118487,FIVE GUYS,Manhattan,Hamburgers,40.70710918,-74.00732911
50118496,MOLDOVA,Brooklyn,Eastern European,40.61311672,-73.96295603
50118507,Jamaica Breeze,Queens,Caribbean,40.69297556,-73.75758834
50118515,U.S KENNEDY FRIED CHICKEN,Bronx,Chicken,40.84611982,-73.92001306
50118521,HOME THE BRONX STEAKHOUSE,Bronx,American,40.88485964,-73.89989816
50118522,BROOKLYN HALAL GRILL,Brooklyn,Middle Eastern,40.67872248,-73.86684165
50118524,FELICE,Brooklyn,Italian,40.6952684,-73.99608727
50118526,2 BRYANT PARK CDR,Manhattan,American,40.75493035,-73.98403543
50118527,BK TOP-NOTCH RESTAURANT,Brooklyn,Chinese,40.61645488,-73.99976227
50118529,BLACK STAR BAKERY & CAFE,Brooklyn,Coffee/Tea,40.71718262,-73.95628201
50118534,HYATT PLACE NEW YORK CITY/TIMES SQUARE,Manhattan,Coffee/Tea,40.75592482,-73.99262579
50118535,GRAY'S PAPAYA 72 BROADWAY,Manhattan,Hotdogs,40.777997,-73.98209815
50118536,PARIS OVEN BAKERY,Queens,Bakery Products/Desserts,40.75659209,-73.92071656
50118538,SVL BAR,Queens,Greek,40.75643587,-73.9210416
50118540,DADDIES,Manhattan,Italian,40.73129886,-74.00667149
50118542,GREEK KITCHEN,Queens,American,40.78497103,-73.84192853
50118544,CRAB SHACK SEAFOOD BOIL,Queens,Seafood,40.6999496,-73.90772159
50118545,LA FLOR DEL PARAISO,Queens,Spanish,40.69220431,-73.86176617
50118549,E&A'S BAKE N BREW,Queens,Coffee/Tea,40.74316085,-73.93656804
50118550,CONCEPT COFFEE,Queens,Coffee/Tea,40.74819851,-73.94970027
50118551,VIVA MEXICO,Brooklyn,Mexican,40.61165657,-74.00995501
50118553,TEN THOUSAND,Manhattan,Coffee/Tea,40.75348973,-73.98711095
50118554,ROTHSCHILD TLV,Manhattan,Jewish/Kosher,40.77450531,-73.95920846
50118555,KANTU PERUVIAN CUISINE,Queens,Peruvian,40.71000042,-73.84796118
50118556,RICO TACO,Brooklyn,Mexican,40.70421806,-73.91908034
50118559,LA PERLA DE ORIENTE,Queens,Spanish,40.71349762,-73.75597674
50118565,EL JUSTINE RESTAURANT,Bronx,Spanish,40.8356384,-73.92107373
50118566,BKYLN KETTLE CAFE,Brooklyn,Coffee/Tea,40.68439652,-73.94411301
50118572,AROMA COFFEE DELI,Brooklyn,Sandwiches/Salads/Mixed Buffet,40.62015186,-74.00759329
50118576,HAWA SMOOTHIE & BUBBLE TEA,Manhattan,"Juice, Smoothies, Fruit Salads",40.76687584,-73.98645493
50118581,MASTER HUANG,Queens,Chinese,40.75674055,-73.80903337
50118585,ZAZA GREENWICH ST,Manhattan,American,40.70837397,-74.01342493
50118589,MATTO ESPRESSO,Manhattan,Coffee/Tea,40.82494257,-73.95154261
50118592,XOLO,Brooklyn,Mexican,40.71132074,-73.96739205
50118593,DIM SUM SAM,Manhattan,Chinese,40.74071293,-73.9876403
50118598,DONUT CRAFT,Queens,Donuts,40.77159839,-73.73468209
50118602,POPEYES LOUISIANA KITCHEN,Manhattan,Chicken,40.78032726,-73.95289316
50118612,AMY'S BREAD,Manhattan,Bakery Products/Desserts,40.74524904,-73.98056959
50118614,NUDIBRANCH,Manhattan,Korean,40.72733469,-73.98548524
50118630,UNI BREAD,Queens,Bakery Products/Desserts,40.73918513,-73.79174457
50118632,OKKA,Brooklyn,Coffee/Tea,0.0,0.0
50118633,LADY WONG,Manhattan,Asian/Asian Fusion,40.72878952,-73.98635085
50118634,LUCIA PIZZA,Brooklyn,Pizza,40.59298615,-73.94805332
50118638,OMG BURGER & PIZZA,Brooklyn,Pizza,40.69801129,-73.92595439
50118642,ANTIDOTE,Brooklyn,Chinese,40.71435589,-73.96544987
50118644,EMPEROR DUMPLING,Manhattan,Chinese,40.7462082,-73.99037849
50118645,MAMA TALA RESTAURANT,Bronx,Spanish,40.81812511,-73.92240605
50118654,THE WESTBURY,Manhattan,Irish,40.75132642,-73.98363567
50118657,YAYA TEA,Brooklyn,Asian/Asian Fusion,40.68985673,-73.97972037
50118662,MR. BUN,Brooklyn,Chinese,40.60391118,-73.9971262
50118664,DON ROBERTTOS,Staten Island,Italian,40.62995612,-74.10966858
50118671,NAI,Manhattan,Spanish,40.72661871,-73.98908609
50118672,RIU PLAZA MANHATTAN TIMES SQUARE CAPITAL GRAB & GO,Manhattan,American,40.75856976,-73.98309965
50118673,RIU PLAZA MANHATTAN TIMES SQUARE PARK AVENUE RESTAURANT,Manhattan,American,40.75856976,-73.98309965
50118682,SINGAS FAMOUS PIZZA & GRILL,Queens,Pizza,40.75306828,-73.92137767
50118687,PADOCA BAKERY,Manhattan,Bakery Products/Desserts,40.7772378,-73.9491186
50118688,RED BOWL,Brooklyn,Chinese,40.62408124,-74.03081443
50118691,COURTYARD BY MARRIOTT,Manhattan,American,40.70825594,-74.01347541
50118693,CROWN FRIED CHICKEN,Brooklyn,Chicken,40.69532038,-73.9203281
50118694,SUBWAY,Manhattan,Sandwiches/Salads/Mixed Buffet,40.7342135,-73.98936629
50118729,JERSEY MIKES SUBS,Queens,Sandwiches,40.72048365,-73.8445713
50118731,DON POLLO,Queens,Peruvian,40.68424467,-73.85745961
50118748,BANGKOK DEGREE,Brooklyn,Thai,40.67470212,-73.97606584
50118757,DENG JI RESTAURANT,Queens,Chinese,40.75011374,-73.81859875
50118758,THE GRAND FEAST,Manhattan,American,40.79767647,-73.96773244
50118763,MAX'S RESTAURANT,Queens,Filipino,40.74595858,-73.89624248
50118771,DELI PIZZA LUNCHEONETTE,Brooklyn,Pizza,40.5860611,-73.97165498
50118774,UTOPIA KITCHEN & LOUNGE,Manhattan,Latin American,40.86597213,-73.91952992
50118789,XING XING ROCKAWAY RESTAURANT,Queens,Chinese,40.58474437,-73.81925128
50118792,DIG INN,Manhattan,American,40.74979058,-73.97516534
50118796,JAZ INDIAN CUISINE,Manhattan,Indian,40.76583842,-73.98724213
50118799,DEAR FRIEND BOOKS,Brooklyn,American,40.68605453,-73.94444334
50118800,FILÉ GUMBO BAR,Manhattan,Creole/Cajun,40.7185742,-74.00505767
50118808,THE NAKED PIG,Manhattan,American,40.75929123,-73.96826007
50118814,6TH FLOOR CAFE,Manhattan,American,40.71452196,-74.0156771
50118818,BROTHERS RAVIOLI,Queens,Italian,40.6604219,-73.84019557
50118821,PEACHES PRIME,Brooklyn,American,40.68808346,-73.97890961
50118822,HAWAII POKE BOWL,Staten Island,Japanese,40.56718501,-74.11303482
50118826,PLAYA BOWLS,Staten Island,"Juice, Smoothies, Fruit Salads",40.54173533,-74.20713763
50118832,Carvel,Bronx,Other,40.83348617,-73.8514145
50118833,BLUESTONE LANE,Manhattan,Coffee/Tea,40.75337598,-73.97887081
50118835,OSAKA SUSHI,Bronx,Asian/Asian Fusion,40.8486938,-73.85494796
50118836,CAFE LYRIA,Manhattan,Coffee/Tea,40.7258506,-73.99530978
50118838,AROMA COFFEE SHOP,Manhattan,Coffee/Tea,40.79288163,-73.94077123
50118840,FABRIKA,Queens,Latin American,40.75538078,-73.88692614
50118860,PIZZA TOWN,Manhattan,Pizza,40.71784146,-73.99973666
50118863,ALAMO DRAFTHOUSE CINEMA,Staten Island,American,40.56745427,-74.11276533
50118866,PIZZA AND SHAKES,Manhattan,Pizza,40.76577711,-73.98063938
50118876,BAO BY KAYA,Manhattan,Asian/Asian Fusion,40.70427914,-74.00978495
50118877,THE ESTERS,Brooklyn,American,40.72551651,-73.94529063
50118880,BAADSHAN RESTAURANT & SWEETS,Brooklyn,Pakistani,40.60079862,-74.00060138
50118883,PIZZA STOP,Manhattan,Pizza,40.8151796,-73.94007934
50118884,LIME & SALT BAR,Queens,Mexican,40.72737836,-73.85492441
50118897,FELICE ON HUDSON,Manhattan,Italian,40.73780126,-74.00565815
50118899,MAMA'S RESTAURANT,Queens,Bangladeshi,40.74844477,-73.89264754
50118905,FLAMES INDIAN AROMA,Manhattan,Indian,40.79195904,-73.94559336
50118912,RICE TO RICHES,Manhattan,Other,40.72177189,-73.99582957
50118923,ISLA & CO WILLIAMSBURG,Brooklyn,Australian,40.72246666,-73.95724539
50118931,MOMOYA SOHO,Manhattan,Japanese,40.72341326,-73.99581503
50118932,SQUARE PIZZA,Manhattan,Pizza,40.75563383,-73.99193642
50118936,WHEATFIELD BAKERY,Brooklyn,Bakery Products/Desserts,40.59865549,-73.95802716
50118938,FRANKS PIZZA RESTAURANT,Brooklyn,Pizza,40.61776291,-73.93156922
50118940,POPEYES,Manhattan,Chicken,40.74111376,-73.9885857
50118947,ALI'S ROTI SHOP,Brooklyn,Caribbean,40.68044976,-73.95058802
50118957,PROVENCE BAR,Queens,American,40.76410173,-73.83164658
50118963,HUNGRY BURRITO,Brooklyn,Mexican,40.7355282,-73.95514772
50118965,EQUIS PICA POLLO RESTAURANT,Brooklyn,Spanish,40.66401966,-73.88830353
50118970,OLAS COFFEE COMPANY,Brooklyn,Coffee/Tea,40.71169007,-73.94899208
50118971,EL POLLO SABROSON,Queens,Latin American,40.72462762,-73.89776223
50118976,CAPY,Manhattan,Bakery Products/Desserts,40.71810219,-73.99781028
50118988,MINO BRASSERIE,Manhattan,French,40.73756259,-74.00147948
50118992,Don Sazon Restaurant,Bronx,Latin American,40.83352356,-73.92729185
50118993,BAMBINO EXPRESS,Queens,Pizza,40.70218023,-73.90665455
50118994,KYU,Manhattan,Asian/Asian Fusion,40.72553768,-73.99497427
50118996,TROPICAL SMOOTHIE CAFE,Queens,"Juice, Smoothies, Fruit Salads",40.76305192,-73.77068893
50119000,LE DIVE,Manhattan,French,40.71465169,-73.99107204
